#Musik Solo Piano	https://rautemusik.stream17.radiohost.de/solopiano?ref=radiode&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1ODgxJmQ9ZTUwYzk5NmI1YjlmMzAwMmViZjM	0
%title - %artist	http://163.172.77.142:8006/stream	0
// 24/7 lofi.hiphop radio - provided by sainen.co //	https://radio.synserv.net/listen/sainen/radio.mp3	0
011.FM - Holiday Instrumental	https://free.rcast.net/234098	0
011.FM - Pure Piano	https://listen.011fm.com/stream22	0
03- Radio Felove Instrumentales	https://free.rcast.net/213811	0
0nlineradio BACH	https://0nlineradio.stream13.radiohost.de/0r-bach?ref=radiode&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1OTczJmQ9MGRjYmUwNWNhYjhkNDQ2YmEyYjE	0
0nlineradio CHILLOUT	https://0nlineradio.stream13.radiohost.de/0r-chillout?ref=radiode&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1OTcyJmQ9NDExOWU2MzczODAyMDFkZWJhNWE	0
0nlineradio HÄNDEL	https://0nlineradio.stream13.radiohost.de/0r-haendel?ref=radiobrowser&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1ODY2JmQ9MWFmMDY1OTgwY2RhMDBhYjEwMDc	0
0nlineradio PIANO	https://0nlineradio.stream13.radiohost.de/0r-piano?ref=radiode&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1OTcyJmQ9Y2IzMjE5MjE3OTRjNGQxNzc0MGY	0
0nlineradio Piano	https://0nlineradio.stream13.radiohost.de/0r-piano?upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1OTM0JmQ9NmQ4Mzc1OTNlNDFlMjM2NzdhNTQ	0
0nlineradio PIANO	https://0nlineradio.stream42.radiohost.de/0r-piano?ref=streammitter&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU2MTE1JmQ9ODJkZDlkMjgzMGY5ZTRmYmZiMDQ	0
0nlineradio VIVALDI	https://0nlineradio.stream13.radiohost.de/0r-vivaldi?ref=radiobrowser&upd-meta&upd-scheme=https&_art=dD0xNzY2MTU1ODY2JmQ9N2E4MTdhYThiZDQ0MjQyZjIwNjc	0
1.FM - Movie Soundtracks Hits Radio	http://strm112.1.fm/moviesoundtracks_mobile_mp3	0
1.FM - Otto's Baroque Music Radio	http://strm112.1.fm/baroque_mobile_mp3	0
100% PROGRESSIVE ROCK	http://streamingp.shoutcast.com/JamendoLounge?lang=*	0
1000 Melodien	http://1000melodien.stream.laut.fm/1000melodien?t302=2025-12-19_14-46-05&uuid=d74fc71e-9e87-4a83-a296-fdb0010b9b47	0
1000 Melodien Radio	https://1000melodien.stream.laut.fm/1000melodien	0
1000 Webradios - 1000 Melodien	https://1000melodien.stream.laut.fm/1000melodien?t302=2025-12-19_14-48-14&uuid=8ee05940-0e0d-487c-ba93-9e730ebade5f	0
101 Smooth Jazz	https://ais-edge90-dal03.cdnstream.com/b22139_128mp3	0
101 SMOOTH JAZZ	https://jking.cdnstream1.com/b22139_128mp3	0
